BiosampleID,Study title,Description of study,Sample name,Study data link,Organism*,Intraspecific name,Time factor,Life stage,accession,Material source: DOI,Derived Material,Body part,Treatment
SAMEA104385758,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Russian Kale,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-222,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385761,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wild Accession,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-224,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385773,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SWU Chinese 1,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-229,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385836,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SWU Chinese 2,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-230,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385838,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SWU Chinese 3,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-231,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385802,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SWU Chinese 5,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-232,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385817,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SWU Chinese 8,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-235,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385723,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SWU Chinese 9,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-236,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385732,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Zhouyou,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-237,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385790,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Drakkar,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-238,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385798,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Stellar DH,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-239,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385755,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Westar DH,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-240,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385770,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Yudal,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-241,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385829,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Brutor,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-242,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385834,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Comet,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-244,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385847,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Cresor,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-245,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385809,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Industry,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-250,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385710,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Karat,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-251,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385714,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Marinka,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-252,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385672,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Niklas,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-253,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385692,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Target,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-254,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385743,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Karoo-057DH,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-256,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385746,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Monty-028DH,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-257,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385720,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:N01D-1330,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-258,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385730,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:N02D-1952,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-259,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385734,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Surpass400-024DH,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-260,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385789,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Cubs Root,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-261,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385967,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Dux,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-262,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385648,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Eerglu,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-263,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385651,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Helios,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-264,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385662,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Kroko,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-265,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385626,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Linetta,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-267,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385638,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Mazowiecki,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-268,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385695,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Tantal,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-269,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385708,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Weihenstephaner,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-270,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385669,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Liho,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-271,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385677,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Alku,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-272,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385942,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Bronowski,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-273,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385900,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Ceska Krajova,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-274,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385916,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Duplo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-275,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385920,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Janetzkis Sommerraps,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-276,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385980,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Line,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-277,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104386001,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Marnoo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-278,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385962,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Nugget,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-279,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385965,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Olga,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-280,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385644,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Spaeths Zollerngold,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-281,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385659,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:SvalÃ¶fâs Gulle,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-282,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385820,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Topas,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-283,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385876,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Tribute,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-284,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385887,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wesway,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-285,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385856,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Fido,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-286,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385859,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Oro,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-287,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385869,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Tower,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-288,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385939,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Regina II,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-289,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385950,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Ability,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-290,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385897,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Campino,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-291,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385914,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Clipper,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-292,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
